EVENT CATEGORY,EVENT GROUP,EVENT SUBGROUP,EVENT TYPE,PLACE,Province/Territory,EVENT START DATE,FATALITIES,INJURED/INFECTED,EVACUATED,ESTIMATED TOTAL COST,NORMALIZED TOTAL COST,EVENT END DATE,FEDERAL DFAA PAYMENTS,PROVINCIAL DFAA PAYMENTS,PROVINCIAL DEPARTMENT PAYMENTS,MUNICIPAL COSTS,OGD COSTS,INSURANCE PAYMENTS,NGO PAYMENTS,UTILITY/PEOPLE AFFECTED,MAGNITUDE,provinces_level,event_id,event_duration,avg_year_of_event,closest_year,population,total_event_population,prop_pop_weight,proportional_FATALITIES,proportional_INJURED/INFECTED,proportional_EVACUATED,proportional_ESTIMATED TOTAL COST,proportional_NORMALIZED TOTAL COST,proportional_FEDERAL DFAA PAYMENTS,proportional_PROVINCIAL DFAA PAYMENTS,proportional_PROVINCIAL DEPARTMENT PAYMENTS,proportional_MUNICIPAL COSTS,proportional_OGD COSTS,proportional_INSURANCE PAYMENTS,proportional_NGO PAYMENTS,proportional_UTILITY/PEOPLE AFFECTED,norm_proportional_FATALITIES,norm_proportional_INJURED/INFECTED,norm_proportional_EVACUATED,norm_proportional_UTILITY/PEOPLE AFFECTED,human_cost_comp_score,norm_proportional_ESTIMATED TOTAL COST,norm_proportional_NORMALIZED TOTAL COST,norm_proportional_FEDERAL DFAA PAYMENTS,norm_proportional_PROVINCIAL DFAA PAYMENTS,norm_proportional_PROVINCIAL DEPARTMENT PAYMENTS,norm_proportional_MUNICIPAL COSTS,norm_proportional_OGD COSTS,norm_proportional_INSURANCE PAYMENTS,norm_proportional_NGO PAYMENTS,econ_cost_comp_score
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Yarmouth County NS,NS,2010-11-08 00:00:00,0.0,0.0,100.0,0.0,0.0,2010-11-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,49,0,2010,2011,921727,921727.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009345794392523365,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Yarmouth and Halifax NS,NS,2010-11-07 00:00:00,0.0,0.0,390.0,0.0,0.0,2010-11-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,50,7,2010,2011,921727,921727.0,1.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003644859813084112,0.0,0.003644859813084112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Kingcome Inlet and Bella Coola BC,BC,2010-09-24 00:00:00,0.0,0.0,175.0,0.0,0.0,2010-09-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,51,1,2010,2011,4400057,4400057.0,1.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016355140186915889,0.0,0.0016355140186915889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Newfoundland and Labrador,NL,2010-09-21 00:00:00,1.0,0.0,300.0,51000000.0,41763090.1,2010-09-21 00:00:00,51000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,52,0,2010,2011,514536,514536.0,1.0,1.0,0.0,300.0,51000000.0,41763090.1,51000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.172925169975273e-05,0.0,0.002803738317757009,0.0,0.0028654675694567617,0.019060078513096622,0.014937211735657945,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.13599729024875457
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Liverpool NS,NS,2010-09-04 00:00:00,0.0,0.0,0.0,0.0,0.0,2010-09-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,single,53,0,2010,2011,921727,921727.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0017426881053313342,0.0017426881053313342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Meat Cove NS,NS,2010-08-22 00:00:00,0.0,0.0,130.0,0.0,0.0,2010-08-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,54,0,2010,2011,921727,921727.0,1.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012149532710280374,0.0,0.0012149532710280374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,"Williams Lake, Chilcotin, Houston, Burns Lake and Fraser Lake BC",BC,2010-07-28 00:00:00,2.0,0.0,0.0,220000000.0,180154506.4,2010-09-08 00:00:00,0.0,0.0,220000000.0,0.0,0.0,0.0,0.0,0.0,0.0,single,55,42,2010,2011,4400057,4400057.0,1.0,2.0,0.0,0.0,220000000.0,180154506.4,0.0,0.0,220000000.0,0.0,0.0,0.0,0.0,0.0,0.00012345850339950547,0.0,0.0,0.0,0.00012345850339950547,0.08221994652708346,0.06443503104742108,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.8799883109078378
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,North Battleford SK,SK,2010-07-22 00:00:00,0.0,0.0,45.0,0.0,0.0,2010-07-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,56,0,2010,2011,1053960,1053960.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004205607476635514,0.0,0.0004205607476635514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,"Calgary, Alberta",AB,2010-07-12 00:00:00,0.0,0.0,0.0,400000000.0,327553648.1,2010-07-12 00:00:00,0.0,0.0,0.0,0.0,0.0,400000000.0,0.0,0.0,0.0,single,57,0,2010,2011,3645257,3645257.0,1.0,0.0,0.0,0.0,400000000.0,327553648.1,0.0,0.0,0.0,0.0,0.0,400000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14949081186742447,0.11715460194016852,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.5019395314546518
Disaster,Natural,Meteorological - Hydrological,Tornado,Kawacatoose First Nation SK,SK,2010-07-02 00:00:00,0.0,0.0,0.0,358000.0,293160.5,2010-07-02 00:00:00,0.0,0.0,0.0,0.0,358000.0,0.0,0.0,0.0,0.0,single,58,0,2010,2011,1053960,1053960.0,1.0,0.0,0.0,0.0,358000.0,293160.5,0.0,0.0,0.0,0.0,358000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001337942766213449,0.0001048533633537656,0.0,0.0,0.0,0.0,0.000358,0.0,0.0,0.0005966476399751105
Disaster,Natural,Meteorological - Hydrological,Tornado,Midland ON,ON,2010-06-23 00:00:00,0.0,12.0,0.0,16000000.0,13102145.9,2010-06-23 00:00:00,0.0,0.0,1000000.0,0.0,0.0,15000000.0,0.0,0.0,0.0,single,59,0,2010,2011,12851821,12851821.0,1.0,0.0,12.0,0.0,16000000.0,13102145.9,0.0,0.0,1000000.0,0.0,0.0,15000000.0,0.0,0.0,0.0,1.851877550992582e-05,0.0,0.0,1.851877550992582e-05,0.005979632474696979,0.004686184069022771,0.0,0.0,0.0033333333333333335,0.0,0.0,0.008823529411764706,0.0,0.02282267928881779
Disaster,Natural,Geological,Earthquake,Val-des-Bois and Gracefield QC,QC,2010-06-23 00:00:00,0.0,0.0,0.0,0.0,0.0,2010-06-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,single,60,0,2010,2011,7903001,7903001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,7.842096473991004e-06,7.842096473991004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,13km East of Cranberry Portage MB,MB,2010-06-15 00:00:00,0.0,0.0,400.0,0.0,0.0,2010-06-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,62,0,2010,2011,1208268,1208268.0,1.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003738317757009346,0.0,0.003738317757009346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Tornado,Leamington ON,ON,2010-06-06 00:00:00,0.0,0.0,0.0,100000.0,81888.4,2010-06-06 00:00:00,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,13500.0,0.0,single,63,0,2010,2011,12851821,12851821.0,1.0,0.0,0.0,0.0,100000.0,81888.4,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,13500.0,0.0,0.0,0.0,0.00011763144710986505,0.00011763144710986505,3.737270296685612e-05,2.928864618411586e-05,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.00039999468248430527
Disaster,Natural,Meteorological - Hydrological,Flood,Winnipeg MB,MB,2010-05-29 00:00:00,0.0,0.0,619.0,2200000.0,1801545.1,2010-05-29 00:00:00,490000.0,0.0,1710000.0,0.0,0.0,0.0,0.0,0.0,0.0,single,64,0,2010,2011,1208268,1208268.0,1.0,0.0,0.0,619.0,2200000.0,1801545.1,490000.0,0.0,1710000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005785046728971963,0.0,0.005785046728971963,0.0008221994652708347,0.0006443503233501648,0.00098,0.0,0.0057,0.0,0.0,0.0,0.0,0.008146549788621
Disaster,Natural,Meteorological - Hydrological,Wildfire,Chapleau ON,ON,2010-05-27 00:00:00,0.0,0.0,0.0,0.0,0.0,2010-05-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,single,65,0,2010,2011,12851821,12851821.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,1.742688105331334e-05,1.742688105331334e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Wemotaci reserve and La Tuque QC,QC,2010-05-23 00:00:00,0.0,0.0,1300.0,0.0,0.0,2010-05-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,66,0,2010,2011,7903001,7903001.0,1.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012149532710280374,0.0,0.012149532710280374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,County of Thorhild AB,AB,2010-05-12 00:00:00,0.0,0.0,300.0,10000000.0,8188841.2,2010-05-12 00:00:00,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,single,67,0,2010,2011,3645257,3645257.0,1.0,0.0,0.0,300.0,10000000.0,8188841.2,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002803738317757009,0.0,0.002803738317757009,0.003737270296685612,0.0029288650476100493,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03999946867762899
Disaster,Natural,Biological,Epidemic,"Glengarry Hospital, Victoria BC",BC,2010-04-06 00:00:00,10.0,21.0,0.0,0.0,0.0,2010-04-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,68,0,2010,2011,4400057,4400057.0,1.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006172925169975273,3.240785714237018e-05,0.0,0.0,0.0006497003741398975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storm Surge,Baie-Verte and Port Elgin NB,NB,2010-01-02 00:00:00,0.0,0.0,0.0,627673.0,513991.5,2010-01-03 00:00:00,0.0,0.0,337716.0,145954.0,0.0,144003.0,0.0,0.0,0.0,single,69,1,2010,2011,751171,751171.0,1.0,0.0,0.0,0.0,627673.0,513991.5,0.0,0.0,337716.0,145954.0,0.0,144003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023457836589315482,0.00018383696818038926,0.0,0.0,0.00112572,0.00012527441250678064,0.0,8.470764705882353e-05,0.0,0.001754117393639148
Disaster,Natural,Meteorological - Hydrological,Flood,Duncan and North Cowichan (Vancouver Island) BC,BC,2009-11-14 00:00:00,0.0,0.0,1050.0,0.0,0.0,2009-11-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,70,5,2009,2011,4400057,4400057.0,1.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009813084112149532,0.0,0.009813084112149532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Halifax NS,NS,2009-08-23 00:00:00,0.0,0.0,0.0,0.0,0.0,2009-08-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,single,72,0,2009,2011,921727,921727.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.00034853762106626683,0.00034853762106626683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Tornado,"Toronto, Windsor, Vaughan and Newmarket ON",ON,2009-08-20 00:00:00,1.0,0.0,0.0,0.0,0.0,2009-08-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207000.0,0.0,single,73,0,2009,2011,12851821,12851821.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207000.0,6.172925169975273e-05,0.0,0.0,0.001803682189017931,0.0018654114407176837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Winnipeg to Steinbach MB,MB,2009-08-14 00:00:00,0.0,0.0,0.0,50000000.0,41695804.2,2009-08-14 00:00:00,0.0,0.0,0.0,0.0,0.0,50000000.0,0.0,12000.0,0.0,single,74,0,2009,2011,1208268,1208268.0,1.0,0.0,0.0,0.0,50000000.0,41695804.2,0.0,0.0,0.0,0.0,0.0,50000000.0,0.0,12000.0,0.0,0.0,0.0,0.00010456128631988004,0.00010456128631988004,0.01868635148342806,0.014913145898270967,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.06301126208758137
Disaster,Natural,Meteorological - Hydrological,Tornado,Déléage to Mont-Laurier,QC,2009-08-04 00:00:00,0.0,0.0,0.0,6000000.0,5003496.5,2009-08-04 00:00:00,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,12000.0,0.0,single,75,0,2009,2011,7903001,7903001.0,1.0,0.0,0.0,0.0,6000000.0,5003496.5,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,12000.0,0.0,0.0,0.0,0.00010456128631988004,0.00010456128631988004,0.0022423621780113673,0.0017895775063618542,0.0,0.0,0.0,0.0,0.0,0.0035294117647058825,0.0,0.007561351449079104
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,South-East Alberta,AB,2009-08-02 00:00:00,0.0,0.0,0.0,0.0,0.0,2009-08-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,0.0,single,76,0,2009,2011,3645257,3645257.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,0.0,0.0,0.0,8.712569182604005e-05,8.712569182604005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Heat Event,Vancouver and Fraser BC,BC,2009-07-27 00:00:00,134.0,0.0,0.0,0.0,0.0,2009-08-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,77,7,2009,2011,4400057,4400057.0,1.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008271719727766866,0.0,0.0,0.0,0.008271719727766866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Hamilton and Toronto ON,ON,2009-07-26 00:00:00,0.0,0.0,0.0,0.0,0.0,2009-07-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,78,0,2009,2011,12851821,12851821.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Edmonton area AB,AB,2009-07-18 00:00:00,0.0,0.0,0.0,4500000.0,3752622.4,2009-07-18 00:00:00,400000.0,4100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,79,0,2009,2011,3645257,3645257.0,1.0,0.0,0.0,0.0,4500000.0,3752622.4,400000.0,4100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016817716335085255,0.0013421831387130253,0.0008,0.1418009138235768,0.0,0.0,0.0,0.0,0.0,0.14562486859579835
Disaster,Natural,Meteorological - Hydrological,Wildfire,"Kelowna, Kamloops and Cariboo BC",BC,2009-07-18 00:00:00,1.0,0.0,20000.0,75000000.0,62543706.3,2009-07-18 00:00:00,58000000.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,80,0,2009,2011,4400057,4400057.0,1.0,1.0,0.0,20000.0,75000000.0,62543706.3,58000000.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.172925169975273e-05,0.0,0.18691588785046728,0.0,0.18697761710216704,0.02802952722514209,0.022369718847406447,0.116,0.5879550085367818,0.0,0.0,0.0,0.0,0.0,0.7543542546093304
Disaster,Natural,Meteorological - Hydrological,Flood,Notre-Dame-des-Prairies,QC,2009-06-28 00:00:00,0.0,0.0,0.0,0.0,0.0,2009-07-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,81,6,2009,2011,7903001,7903001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,"Montreal, Alma, La Tuque and Baie-Saint-Paul QC",QC,2009-05-14 00:00:00,0.0,0.0,0.0,0.0,0.0,2009-05-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70000.0,0.0,single,82,0,2009,2011,7903001,7903001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70000.0,0.0,0.0,0.0,0.0006099408368659669,0.0006099408368659669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Rock Creek and Henderson Corner in the Klondike Valley YT,YT,2009-05-01 00:00:00,0.0,0.0,28.0,1400000.0,1167482.5,2009-05-01 00:00:00,1000000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,83,0,2009,2011,33897,33897.0,1.0,0.0,0.0,28.0,1400000.0,1167482.5,1000000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002616822429906542,0.0,0.0002616822429906542,0.0005232178415359857,0.00041756807885667623,0.002,0.013834235494983102,0.0,0.0,0.0,0.0,0.0,0.016775021415375763
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,"Ottawa, Toronto and Windsor ON",ON,2009-04-25 00:00:00,0.0,0.0,0.0,0.0,0.0,2009-04-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,single,84,0,2009,2011,12851821,12851821.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.002614032157997001,0.002614032157997001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,"Saint John, Miramichi and Restigouche rivers NB",NB,2009-04-05 00:00:00,0.0,0.0,0.0,2000000.0,1667832.2,2009-05-04 00:00:00,626000.0,1374000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,85,29,2009,2011,751171,751171.0,1.0,0.0,0.0,0.0,2000000.0,1667832.2,626000.0,1374000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007474540593371224,0.0005965258473761309,0.001252,0.04752059892526696,0.0,0.0,0.0,0.0,0.0,0.050116578831980216
Disaster,Natural,Meteorological - Hydrological,Flood,"Roseau River First Nation, Sioux Falls, Peguis First Nation, St. Andrews, St. Clements and Selkirk MB",MB,2009-03-24 00:00:00,0.0,0.0,3000.0,40000000.0,33356643.4,2009-05-21 00:00:00,33500000.0,6500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,87,58,2009,2011,1208268,1208268.0,1.0,0.0,0.0,3000.0,40000000.0,33356643.4,33500000.0,6500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028037383177570093,0.0,0.028037383177570093,0.014949081186742447,0.011930516732923387,0.067,0.2248063267934754,0.0,0.0,0.0,0.0,0.0,0.3186859247131412
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,"Vancouver, Fraser Valley and the Greater Vancouver Regional Districts BC",BC,2009-01-06 00:00:00,0.0,0.0,0.0,16500000.0,13759615.4,2009-01-08 00:00:00,6900000.0,9600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,89,2,2009,2011,4400057,4400057.0,1.0,0.0,0.0,0.0,16500000.0,13759615.4,6900000.0,9600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00616649598953126,0.004921338151436735,0.0138,0.3320216518795944,0.0,0.0,0.0,0.0,0.0,0.3569094860205624
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Greater Vancouver and Fraser Valley BC,BC,2009-01-06 00:00:00,0.0,0.0,0.0,6900000.0,5754021.0,2009-01-08 00:00:00,6900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,90,2,2009,2011,4400057,4400057.0,1.0,0.0,0.0,0.0,6900000.0,5754021.0,6900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002578716504713072,0.002058014141257767,0.0138,0.0,0.0,0.0,0.0,0.0,0.0,0.018436730645970838
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Prince Edward Island,PE,2008-12-13 00:00:00,0.0,0.0,0.0,0.0,0.0,2008-12-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127283.0,0.0,single,91,0,2008,2006,138581,138581.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127283.0,0.0,0.0,0.0,0.001109072850554441,0.001109072850554441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Yarmouth County NS,NS,2008-09-28 00:00:00,0.0,0.0,0.0,0.0,0.0,2008-09-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,single,93,0,2008,2006,913462,913462.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.00034853762106626683,0.00034853762106626683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Kingston ON,ON,2008-09-15 00:00:00,0.0,0.0,0.0,0.0,0.0,2008-09-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,94,0,2008,2006,12160282,12160282.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Saint John NB,NB,2008-09-07 00:00:00,0.0,0.0,0.0,620000.0,518387.4,2008-09-07 00:00:00,620000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,95,0,2008,2006,729997,729997.0,1.0,0.0,0.0,0.0,620000.0,518387.4,620000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023171075839450794,0.00018540922945012656,0.00124,0.0,0.0,0.0,0.0,0.0,0.0,0.0016571199878446345
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Queens County PE,PE,2008-09-06 00:00:00,0.0,0.0,0.0,1800000.0,1504995.6,2008-09-07 00:00:00,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,96,1,2008,2006,138581,138581.0,1.0,0.0,0.0,0.0,1800000.0,1504995.6,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006727086534034102,0.0005382848320036924,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.004810993485407103
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,"Colchester, Pictou, Antigonish, Inverness, Victoria, Cumberland and Halifax NS",NS,2008-08-29 00:00:00,0.0,0.0,0.0,580000.0,484943.0,2008-08-31 00:00:00,580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,97,2,2008,2006,913462,913462.0,1.0,0.0,0.0,0.0,580000.0,484943.0,580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002167616772077655,0.0001734473252190017,0.00116,0.0,0.0,0.0,0.0,0.0,0.0,0.0015502090024267672
